Number of Time Steps:,1200,,,,,,,,,,,,,,,,,,,,,,,,
Start Date:,31-Oct-21,,,,,,,,,,,,,,,,,,,,,,,,
Start Time:,2400,,,,,,,,,,,,,,,,,,,,,,,,
End Date:,30-Sep-21,,,,,,,,,,,,,,,,,,,,,,,,
End Time:,2400,,,,,,,,,,,,,,,,,,,,,,,,
,Pathnames:,Part A:,Part B:,Part C:,UNITS,Part F:,,Col:,,,,,,,,,,,,,,,,,
,/CALSIM/S_SLUIS_SWPLEVEL1DV/STORAGE-LEVEL//1MON/L2020A/,CALSIM,S_SLUIS_SWPLEVEL1DV,STORAGE-LEVEL,,L2020A,144,EN,PER-AVER,SWP SL Level 1,,,,,,,,,,,,,,,
,/CALSIM/S_SLUIS_SWPLEVEL4DV/STORAGE-LEVEL//1MON/L2020A/,CALSIM,S_SLUIS_SWPLEVEL4DV,STORAGE-LEVEL,,L2020A,144,EN,PER-AVER,SWP SL Level 4,,,,,,,,,,,,,,,
,/CALSIM/S_SLUIS_SWPLEVEL5DV/STORAGE-LEVEL//1MON/L2020A/,CALSIM,S_SLUIS_SWPLEVEL5DV,STORAGE-LEVEL,,L2020A,144,EN,PER-AVER,SWP SL Level 5,,,,,,,,,,,,,,,
,/CALSIM/DEL_TOT_PSC_N/DELIVERY-TOT//1MON/L2020A/,CALSIM,DEL_TOT_PSC_N,DELIVERY-TOT,TAF,L2020A,77,BY,PER-AVER,Total SRSC Delivery,,,,,,,,,,,,,,,
,/CALSIM/DEL_CVP_TOTAL_N/DELIVERY-CVP//1MON/L2020A/,CALSIM,DEL_CVP_TOTAL_N,DELIVERY-CVP,TAF,L2020A,78,BZ,PER-AVER,CVP Delivery North woAmer,,,,,,,,,,,,,,,
,/CALSIM/DEL_CVP_PMI_N/DELIVERY-CVP//1MON/L2020A/,CALSIM,DEL_CVP_PMI_N,DELIVERY-CVP,TAF,L2020A,79,CA,PER-AVER,CVP Delivery PMI N woAmer,,,,,,,,,,,,,,,
,/CALSIM/DEL_CVP_PMI_N_WAMER/DELIVERY-CVP//1MON/L2020A/,CALSIM,DEL_CVP_PMI_N_WAMER,DELIVERY-CVP,TAF,L2020A,80,CB,PER-AVER,CVP Delivery PMI N,,,,,,,,,,,,,,,
,/CALSIM/DEL_CVP_PAG_N/DELIVERY-CVP//1MON/L2020A/,CALSIM,DEL_CVP_PAG_N,DELIVERY-CVP,TAF,L2020A,81,CC,PER-AVER,CVP Delivery PAG N,,,,,,,,,,,,,,,
,/CALSIM/DEL_CVP_PSC_N/DELIVERY-CVP//1MON/L2020A/,CALSIM,DEL_CVP_PSC_N,DELIVERY-CVP,TAF,L2020A,82,CD,PER-AVER,CVP Delivery PSC N,,,,,,,,,,,,,,,
,/CALSIM/DEL_CVP_PRF_N/DELIVERY-CVP//1MON/L2020A/,CALSIM,DEL_CVP_PRF_N,DELIVERY-CVP,TAF,L2020A,83,CE,PER-AVER,CVP Delivery PRF N,,,,,,,,,,,,,,,
,/CALSIM/DEL_CVP_TOTAL_S/DELIVERY-CVP//1MON/L2020A/,CALSIM,DEL_CVP_TOTAL_S,DELIVERY-CVP,TAF,L2020A,84,CF,PER-AVER,CVP Delivery South,,,,,,,,,,,,,,,
,/CALSIM/DEL_CVP_PMI_S/DELIVERY-CVP//1MON/L2020A/,CALSIM,DEL_CVP_PMI_S,DELIVERY-CVP,TAF,L2020A,85,CG,PER-AVER,CVP Delivery PMI S,,,,,,,,,,,,,,,
,/CALSIM/DEL_CVP_PAG_S/DELIVERY-CVP//1MON/L2020A/,CALSIM,DEL_CVP_PAG_S,DELIVERY-CVP,TAF,L2020A,86,CH,PER-AVER,CVP Delivery PAG S,,,,,,,,,,,,,,,
,/CALSIM/DEL_CVP_PEX_S/DELIVERY-CVP//1MON/L2020A/,CALSIM,DEL_CVP_PEX_S,DELIVERY-CVP,TAF,L2020A,87,CI,PER-AVER,CVP Delivery PEX S,,,,,,,,,,,,,,,
,/CALSIM/DEL_CVP_PRF_S/DELIVERY-CVP//1MON/L2020A/,CALSIM,DEL_CVP_PRF_S,DELIVERY-CVP,TAF,L2020A,88,CJ,PER-AVER,CVP Delivery PRF S,,,,,,,,,,,,,,,
,/CALSIM/D_CAA238_CVPCV/FLOW-DELIVERY//1MON/L2020A/,CALSIM,D_CAA238_CVPCV,FLOW-DELIVERY,TAF,L2020A,89,CK,PER-AVER,CVC Delivery,,,,,,,,,,,,,,,
,/CALSIM/del_swp_tot_s/DELIVERY-SWP//1MON/L2020A/,CALSIM,DEL_SWP_TOT_S,DELIVERY-SWP,TAF,L2020A,90,CL,PER-AVER,SWP SOD AG + MI,,,,,,,,,,,,,,,
,/CALSIM/SWP_WR_FEATH/SWP_DELIVERY//1MON/L2020A/,CALSIM,SWP_WR_FEATH,SWP_DELIVERY,TAF,L2020A,91,CM,PER-AVER,SWP_WR_FEATH,,,,,,,,,,,,,,,
,/CALSIM/SWP_FRSA/SWP_DELIVERY//1MON/L2020A/,CALSIM,SWP_FRSA,SWP_DELIVERY,TAF,L2020A,92,CN,PER-AVER,SWP_FRSA,,,,,,,,,,,,,,,
,/CALSIM/DEL_SWP_TOTA/DELIVERY-SWP//1MON/L2020A/,CALSIM,DEL_SWP_TOTA,DELIVERY-SWP,TAF,L2020A,93,CO,PER-AVER,SWP Delivery Firm,,,,,,,,,,,,,,,
,/CALSIM/DEL_SWP_PIN/DELIVERY-SWP//1MON/L2020A/,CALSIM,DEL_SWP_PIN,DELIVERY-SWP,TAF,L2020A,94,CP,PER-AVER,SWP Delivery Int,,,,,,,,,,,,,,,
,/CALSIM/SWPTOTALDEL/FLOW-DELIVERY//1MON/L2020A/,CALSIM,SWPTOTALDEL,FLOW-DELIVERY,TAF,L2020A,95,CQ,PER-AVER,SWP Delivery,,,,,,,,,,,,,,,
,/CALSIM/PERDV_CVPAG_SYS/PERCENT-DELIVERY//1MON/L2020A/,CALSIM,PERDV_CVPAG_SYS,PERCENT-DELIVERY,,L2020A,96,CR,INST-VAL,CVP Allocation (Ag),,,,,,,,,,,,,,,
,/CALSIM/PERDV_CVPAG_S/PERCENT-DELIVERY//1MON/L2020A/,CALSIM,PERDV_CVPAG_S,PERCENT-DELIVERY,,L2020A,97,CS,INST-VAL,CVP Allocation (SOD Ag),,,,,,,,,,,,,,,
,/CALSIM/PERDV_CVPMI_SYS/PERCENT-DELIVERY//1MON/L2020A/,CALSIM,PERDV_CVPMI_SYS,PERCENT-DELIVERY,,L2020A,98,CT,INST-VAL,CVP Allocation (M&I),,,,,,,,,,,,,,,
,/CALSIM/PERDV_CVPMI_S/PERCENT-DELIVERY//1MON/L2020A/,CALSIM,PERDV_CVPMI_S,PERCENT-DELIVERY,,L2020A,99,CU,INST-VAL,CVP Allocation (SOD M&I),,,,,,,,,,,,,,,
,/CALSIM/PERDV_CVPSC_SYS/PERCENT-DELIVERY//1MON/L2020A/,CALSIM,PERDV_CVPSC_SYS,PERCENT-DELIVERY,,L2020A,100,CV,INST-VAL,CVP Allocation (Settlement Contractors),,,,,,,,,,,,,,,
,/CALSIM/PERDV_CVPEX_S/PERCENT-DELIVERY//1MON/L2020A/,CALSIM,PERDV_CVPEX_S,PERCENT-DELIVERY,,L2020A,101,CW,INST-VAL,CVP Allocation (Exchange Contractors),,,,,,,,,,,,,,,
,/CALSIM/PERDV_SWP_MWD1/PERCENT-DELIVERY//1MON/L2020A/,CALSIM,PERDV_SWP_MWD1,PERCENT-DELIVERY,,L2020A,102,CX,INST-VAL,SWP Allocation (M&I),,,,,,,,,,,,,,,
,/CALSIM/PERDV_SWP_AG1/PERCENT-DELIVERY//1MON/L2020A/,CALSIM,PERDV_SWP_AG1,PERCENT-DELIVERY,,L2020A,103,CY,INST-VAL,SWP Allocation (Ag),,,,,,,,,,,,,,,
,/CALSIM/PERDV_SWP_FSC/PERCENT-DELIVERY//1MON/L2020A/,CALSIM,PERDV_SWP_FSC,PERCENT-DELIVERY,,L2020A,104,CZ,INST-VAL,SWP Allocation (FRSA),,,,,,,,,,,,,,,
,/CALSIM/SHORT_CVP_TOT_N/DELIVERY-SHORTAGE-CVP//1MON/L2020A/,CALSIM,SHORT_CVP_TOT_N,DELIVERY-SHORTAGE-CVP,,L2020A,105,DA,PER-AVER,SHORT_CVP_TOT_N,,,,,,,,,,,,,,,
,/CALSIM/SHORT_CVP_PSC_N/DELIVERY-SHORTAGE-CVP//1MON/L2020A/,CALSIM,SHORT_CVP_PSC_N,DELIVERY-SHORTAGE-CVP,,L2020A,106,DB,PER-AVER,SHORT_CVP_PSC_N,,,,,,,,,,,,,,,
,/CALSIM/SHORT_CVP_PRF_N/DELIVERY-SHORTAGE-CVP//1MON/L2020A/,CALSIM,SHORT_CVP_PRF_N,DELIVERY-SHORTAGE-CVP,,L2020A,107,DC,PER-AVER,SHORT_CVP_PRF_N,,,,,,,,,,,,,,,
,/CALSIM/SHORT_CVP_TOT_S/DELIVERY-SHORTAGE-CVP//1MON/L2020A/,CALSIM,SHORT_CVP_TOT_S,DELIVERY-SHORTAGE-CVP,,L2020A,108,DD,PER-AVER,SHORT_CVP_TOT_S,,,,,,,,,,,,,,,
,/CALSIM/SHORT_CVP_PEX_S/DELIVERY-SHORTAGE-CVP//1MON/L2020A/,CALSIM,SHORT_CVP_PEX_S,DELIVERY-SHORTAGE-CVP,,L2020A,109,DE,PER-AVER,SHORT_CVP_PEX_S,,,,,,,,,,,,,,,
,/CALSIM/SHORT_CVP_PRF_S/DELIVERY-SHORTAGE-CVP//1MON/L2020A/,CALSIM,SHORT_CVP_PRF_S,DELIVERY-SHORTAGE-CVP,,L2020A,110,DF,PER-AVER,SHORT_CVP_PRF_S,,,,,,,,,,,,,,,
,/CALSIM/SHORT_SWP_TOTA/DELIVERY-SHORTAGE-SWP//1MON/L2020A/,CALSIM,SHORT_SWP_TOTA,DELIVERY-SHORTAGE-SWP,,L2020A,111,DG,PER-AVER,SHORT_SWP_TOTAL,,,,,,,,,,,,,,,
,/CALSIM/C_OMR014_LBOUND/FLOW-LBOUND//1MON/L2020A/,CALSIM,C_OMR014_LBOUND,FLOW-LBOUND,TAF,L2020A,112,DH,PER-AVER,OMR Requirement,,,,,,,,,,,,,,,
,/CALSIM/NDOI_ADD/FLOW//1MON/L2020A/,CALSIM,NDOI_ADD,FLOW,TAF,L2020A,113,DI,PER-AVER,NDOI Excess,,,,,,,,,,,,,,,
,/CALSIM/D407_SMSCGadj/FLOW-DELIVERY//1MON/L2020A/,CALSIM,D407_SMSCGadj,FLOW-DELIVERY,TAF,L2020A,114,DJ,PER-AVER,SMSCG Salinty Effect Flow Equivalent,,,,,,,,,,,,,,,
,/CALSIM/RS_EC_MONTH/SALINITY//1MON/L2020A/,CALSIM,RS_EC_MONTH,SALINITY,,L2020A,115,DK,PER-AVER,RS Salinity,,,,,,,,,,,,,,,
,/CALSIM/RSREQSACDV/FLOW//1MON/L2020A/,CALSIM,RSREQSACDV,FLOW,TAF,L2020A,116,DL,PER-AVER,RS Sac Req Flow,,,,,,,,,,,,,,,
,/CALSIM/JP_EC_MONTH/SALINITY//1MON/L2020A/,CALSIM,JP_EC_MONTH,SALINITY,,L2020A,117,DM,PER-AVER,JP Salinity,,,,,,,,,,,,,,,
,/CALSIM/JPREQSACDV/FLOW//1MON/L2020A/,CALSIM,JPREQSACDV,FLOW,TAF,L2020A,118,DN,PER-AVER,JP Sac Req Flow,,,,,,,,,,,,,,,
,/CALSIM/EM_EC_MONTH/SALINITY//1MON/L2020A/,CALSIM,EM_EC_MONTH,SALINITY,,L2020A,119,DO,PER-AVER,EM Salinity,,,,,,,,,,,,,,,
,/CALSIM/EMREQSACDV/FLOW//1MON/L2020A/,CALSIM,EMREQSACDV,FLOW,TAF,L2020A,120,DP,PER-AVER,EM Sac Req Flow,,,,,,,,,,,,,,,
,/CALSIM/CO_EC_MONTH/SALINITY//1MON/L2020A/,CALSIM,CO_EC_MONTH,SALINITY,,L2020A,121,DQ,PER-AVER,CO Salinity,,,,,,,,,,,,,,,
,/CALSIM/COREQSACDV/FLOW//1MON/L2020A/,CALSIM,COREQSACDV,FLOW,TAF,L2020A,122,DR,PER-AVER,CO Sac Req Flow,,,,,,,,,,,,,,,
,/CALSIM/DO_REQ_X2CNF_OUT/FLOW-REQ-X2CNF//1MON/L2020A/,CALSIM,DO_REQ_X2CNF_OUT,FLOW-REQ-X2CNF,TAF,L2020A,123,DS,PER-AVER,X2 CNF Delta Req Outflow,,,,,,,,,,,,,,,
,/CALSIM/DO_REQ_X2CHS_OUT/FLOW-REQ-X2CHS//1MON/L2020A/,CALSIM,DO_REQ_X2CHS_OUT,FLOW-REQ-X2CHS,TAF,L2020A,124,DT,PER-AVER,X2 CHS Delta Req Outflow,,,,,,,,,,,,,,,
,/CALSIM/DO_REQ_X2ROE_OUT/FLOW-REQ-X2ROE//1MON/L2020A/,CALSIM,DO_REQ_X2ROE_OUT,FLOW-REQ-X2ROE,TAF,L2020A,125,DU,PER-AVER,X2 ROE Delta Req Outflow,,,,,,,,,,,,,,,
,/CALSIM/MRDO_FINALDV/FLOW-REQ-MRDO//1MON/L2020A/,CALSIM,MRDO_FINALDV,FLOW-REQ-MRDO,TAF,L2020A,126,DV,PER-AVER,FINAL X2 Delta Req Outflow (day weighted),,,,,,,,,,,,,,,
,/CALSIM/NDOI_MIN/FLOW//1MON/L2020A/,CALSIM,NDOI_MIN,FLOW,TAF,L2020A,127,DW,PER-AVER,Delta Minimum Outflow Achieved,,,,,,,,,,,,,,,
,/CALSIM/GP_SacWBA/GW-PUMPING//1MON/L2020A/,CALSIM,GP_SacWBA,GW-PUMPING,TAF,L2020A,128,DX,PER-AVER,Total Sac Basin Groundwater Pumping,,,,,,,,,,,,,,,
,/CALSIM/SG_SACValley/STREAM-GAIN//1MON/L2020A/,CALSIM,SG_SACValley,STREAM-GAIN,TAF,L2020A,129,DY,PER-AVER,Total Sac Basin Stream Gain,,,,,,,,,,,,,,,
,/CALSIM/GP_WBAtotal_7S/GW-PUMPING//1MON/L2020A/,CALSIM,GP_WBAtotal_7S,GW-PUMPING,TAF,L2020A,130,DZ,PER-AVER,Groundwater Pumping - WBA7S,,,,,,,,,,,,,,,
,/CALSIM/GP_WBAtotal_8S/GW-PUMPING//1MON/L2020A/,CALSIM,GP_WBAtotal_8S,GW-PUMPING,TAF,L2020A,131,EA,PER-AVER,Groundwater Pumping - WBA8S,,,,,,,,,,,,,,,
,/CALSIM/GP_WBAtotal_8N/GW-PUMPING//1MON/L2020A/,CALSIM,GP_WBAtotal_8N,GW-PUMPING,TAF,L2020A,132,EB,PER-AVER,Groundwater Pumping - WBA8N,,,,,,,,,,,,,,,
,/CALSIM/D_STS059_UFC000/DIVERSION//1MON/L2020A/,CALSIM,D_STS059_UFC000,DIVERSION,TAF,L2020A,133,EC,PER-AVER,Stanislaus River Delivery - SEWD/CSJ,,,,,,,,,,,,,,,
,/CALSIM/C_STS017/CHANNEL//1MON/L2020A/,CALSIM,C_STS017,CHANNEL,TAF,L2020A,134,ED,PER-AVER,Stanislaus River Delivery - OID/SSJID Sale to SEWD,,,,,,,,,,,,,,,
,/CALSIM/D_STS059_SSJ001/DIVERSION//1MON/L2020A/,CALSIM,D_STS059_SSJ001,DIVERSION,TAF,L2020A,135,EE,PER-AVER,Stanislaus River Delivery - Oakdale North / SSJID 1,,,,,,,,,,,,,,,
,/CALSIM/D_STS059_OAK001/DIVERSION//1MON/L2020A/,CALSIM,D_STS059_OAK001,DIVERSION,TAF,L2020A,136,EF,PER-AVER,Stanislaus River Delivery - Oakdale North / SSJID 2,,,,,,,,,,,,,,,
,/CALSIM/C_SSL001/CHANNEL//1MON/L2020A/,CALSIM,C_SSL001,CHANNEL,TAF,L2020A,137,EG,PER-AVER,Sutter Bypass Flow,,,,,,,,,,,,,,,
,/CALSIM/D408_CVP/FLOW-DELIVERY//1MON/L2020A/,CALSIM,D408_CVP,FLOW-DELIVERY,TAF,L2020A,138,EH,PER-AVER,D408_CVP,,,,,,,,,,,,,,,
,/CALSIM/D420/FLOW-DELIVERY//1MON/L2020A/,CALSIM,D420,FLOW-DELIVERY,TAF,L2020A,139,EI,PER-AVER,CCWD CVP Delivery,,,,,,,,,,,,,,,
,/CALSIM/ShastaBin_/LTO-Flag//1MON/L2020A/,CALSIM,ShastaBin_,LTO-Flag,,L2020A,140,EJ,PER-AVER,LTO Bin Value Shasta PA,,,,,,,,,,,,,,,
,/CALSIM/EOAprShastaEst_/debug-taf//1MON/L2020A/,CALSIM,EOAprShastaEst_,debug-taf,,L2020A,141,EK,PER-AVER,Estimated Shasta Storage End of April,,,,,,,,,,,,,,,
,/CALSIM/EOSeptShastaEst_/storage-est//1MON/L2020A/,CALSIM,EOSeptShastaEst_,storage-est,,L2020A,142,EL,PER-AVER,Estimated Shasta Storage End of September,,,,,,,,,,,,,,,
,/CALSIM/NDOI_ADD_CVP/FLOW-CHANNEL//1MON/L2020A/,CALSIM,NDOI_ADD_CVP,FLOW-CHANNEL,TAF,L2020A,145,EO,PER-AVER,Delta Excess Outflow CVP,,,,,,,,,,,,,,,
,/CALSIM/C_KSWCK_ADD/FLOW-ADDITIONAL-INSTREAM//1MON/L2020A/,CALSIM,C_KSWCK_ADD,FLOW-ADDITIONAL-INSTREAM,TAF,L2020A,146,EP,PER-AVER,Keswick Excess Flow,,,,,,,,,,,,,,,
,/CALSIM/C_SAC120_ADD/FLOW-ADDITIONAL-INSTREAM//1MON/L2020A/,CALSIM,C_SAC120_ADD,FLOW-ADDITIONAL-INSTREAM,TAF,L2020A,147,EQ,PER-AVER,Wilkins Slough Excess Flow,,,,,,,,,,,,,,,
,/CALSIM/C_NTOMA_ADD/FLOW-ADD-INSTREAM//1MON/L2020A/,CALSIM,C_NTOMA_ADD,FLOW-ADD-INSTREAM,TAF,L2020A,148,ER,PER-AVER,Natoma Excess Flow,,,,,,,,,,,,,,,
,/CALSIM/C_AMR004_ADD/FLOW-ADDITIONAL-INSTREAM//1MON/L2020A/,CALSIM,C_AMR004_ADD,FLOW-ADDITIONAL-INSTREAM,TAF,L2020A,149,ES,PER-AVER,American R Hst Excess Flow,,,,,,,,,,,,,,,
,/CALSIM/C_SAC017_ADD/FLOW-ADDITIONAL-INSTREAM//1MON/L2020A/,CALSIM,C_SAC017_ADD,FLOW-ADDITIONAL-INSTREAM,TAF,L2020A,150,ET,PER-AVER,Sacramento River above Rio Vista Excess Flow,,,,,,,,,,,,,,,
,,CALSIM,SWP_CO_TOTAL,SWP_DELIVERY,TAF,L2020A,,,,SWP South of Delta Delivery - Carryover,,,,,,,,,,,,,,,
,,CALSIM,C_MLRTN,FLOW-CHANNEL,TAF,L2020A,,,,Release from Friant Dam to San Joaquin River,,,,,,,,,,,,,,,
,,CALSIM,C_PEDRO,FLOW-CHANNEL,TAF,L2020A,,,,Release from New Don Pedro Reservoir to Tuolumne River,,,,,,,,,,,,,,,
,,CALSIM,C_MCLRE,FLOW-CHANNEL,TAF,L2020A,,,,Release from Lake McClure to Merced River,,,,,,,,,,,,,,,
,,CALSIM,C_NHGAN,FLOW-CHANNEL,TAF,L2020A,,,,Release from New Hogan Reservoir to Calaveras River,,,,,,,,,,,,,,,
,,CALSIM,C_ESTMN,FLOW-CHANNEL,TAF,L2020A,,,,Release from Eastman Lake to Chowchilla River,,,,,,,,,,,,,,,
,,CALSIM,C_HNSLY,FLOW-CHANNEL,TAF,L2020A,,,,Release from Hensley Lake to Fresno River,,,,,,,,,,,,,,,
,,CALSIM,DEL_SWP_PAG,DELIVERY-SWP,TAF,L2020A,,,,Total SWP Ag Deliveries,,,,,,,,,,,,,,,
,,CALSIM,DEL_SWP_PAG_N,DELIVERY-SWP,TAF,L2020A,,,,SWP Ag Deliveries NOD (Includes FRSA),,,,,,,,,,,,,,,
,,CALSIM,DEL_SWP_PAG_S,DELIVERY-SWP,TAF,L2020A,,,,SWP Ag Deliveries SOD,,,,,,,,,,,,,,,
,,CALSIM,DEL_SWP_PMI,DELIVERY-SWP,TAF,L2020A,,,,Total SWP M&I Deliveries,,,,,,,,,,,,,,,
,,CALSIM,DEL_SWP_PMI_N,DELIVERY-SWP,TAF,L2020A,,,,SWP M&I Deliveries NOD,,,,,,,,,,,,,,,
,,CALSIM,DEL_SWP_PMI_S,DELIVERY-SWP,TAF,L2020A,,,,SWP M&I Deliveries SOD,,,,,,,,,,,,,,,
,,CALSIM,C_DMC000,CHANNEL,TAF,L2020A,,,,Was D_JONES in CALLITE,,,,,,,,,,,,,,,
,,CALSIM,C_CAA003,CHANNEL,TAF,L2020A,,,,Was D_BANKS in CALLITE,,,,,,,,,,,,,,,
,,CALSIM,WYT_SAC_,WATERYEARTYPE,,L2020A,,,,Water Year Type SAC,,,,,,,,,,,,,,,
,,CALSIM,WYT_SJR_,WATERYEARTYPE,,L2020A,,,,Water Year Type SJ,,,,,,,,,,,,,,,
,,CALSIM,WYT_SHASTA_CVP_,WATERYEARTYPE,,L2020A,,,,Water Year Type SHASTA,,,,,,,,,,,,,,,
,,CALSIM,S_NBLDB,STORAGE,,L2020A,,,,New Bullards Bar Storage,,,,,,,,,,,,,,,
,/CALSIM/C_SAC000/CHANNEL//1MON/L2020A/,CALSIM,C_SAC000,CHANNEL,TAF,L2020A,,,,Net Delta Outflow,,,,,,,,,,,,,,,
,/CALSIM/C_SAC000_MIF/FLOW-MIN-INSTREAM//1MON/L2020A/,CALSIM,C_SAC000_MIF,FLOW-MIN-INSTREAM,TAF,L2020A,,,PER-AVER,Net Delta MinFlow,,,,,,,,,,,,,,,
,/CALSIM/C_SAC000_FLOW_SELECTDV/FLOW-MIN-EFLOW//1MON/L2020A/,CALSIM,C_SAC000_FLOW_SELECTDV,FLOW-MIN-EFLOW,TAF,L2020A,,,PER-AVER,Net Delta EFlow,,,,,,,,,,,,,,,
,/CALSIM/C_DMC000_TD/FLOW-DELIVERY/1MON/L2020A/,CALSIM,C_DMC000_TD,FLOW-DELIVERY,TAF,L2020A,,,,CVP Exports at Jones,,,,,,,,,,,,,,,
,/CALSIM/C_CAA003_TD/FLOW-DELIVERY/1MON/L2020A/,CALSIM,C_CAA003_TD,FLOW-DELIVERY,TAF,L2020A,,,,Total Exports at Banks,,,,,,,,,,,,,,,
,/CALSIM/C_FTR029CHANNEL//1MON/L2020A/,CALSIM,C_FTR029,CHANNEL,TAF,L2020A,,,,Flow Feather Node 29,,,,,,,,,,,,,,,
,/CALSIM/C_FTR029_MIF/FLOW-MIN-INSTREAM//1MON/L2020A/,CALSIM,C_FTR029_MIF,FLOW-MIN-INSTREAM,TAF,L2020A,,,PER-AVER,Min Flow Feather Node 29,,,,,,,,,,,,,,,
,/CALSIM/C_FTR029_FLOW_SELECTDV/FLOW-MIN-EFLOW//1MON/L2020A/,CALSIM,C_FTR029_FLOW_SELECTDV,FLOW-MIN-EFLOW,TAF,L2020A,,,PER-AVER,EFlow Feather Node 29,,,,,,,,,,,,,,,
,/CALSIM/C_MCD005/CHANNEL//1MON/L2020A/,CALSIM,C_MCD005,CHANNEL,TAF,L2020A,,,,Flow Merced Node 5,,,,,,,,,,,,,,,
,/CALSIM/C_MCD005_MIF/FLOW-MIN-INSTREAM//1MON/L2020A/,CALSIM,C_MCD005_MIF,FLOW-MIN-INSTREAM,TAF,L2020A,,,PER-AVER,Min Flow Merced Node 5,,,,,,,,,,,,,,,
,/CALSIM/C_MCD005_FLOW_SELECTDV/FLOW-MIN-EFLOW//1MON/L2020A/,CALSIM,C_MCD005_FLOW_SELECTDV,FLOW-MIN-EFLOW,TAF,L2020A,,,PER-AVER,EFlow  Merced Node 5,,,,,,,,,,,,,,,
,/CALSIM/C_MOK028/CHANNEL//1MON/L2020A/,CALSIM,C_MOK028,CHANNEL,TAF,L2020A,,,,Flow Mokelumne Node 28,,,,,,,,,,,,,,,
,/CALSIM/C_MOK028_MIF/FLOW-MIN-INSTREAM//1MON/L2020A/,CALSIM,C_MOK028_MIF,FLOW-MIN-INSTREAM,TAF,L2020A,,,PER-AVER,Min Flow Mokelumne Node 28,,,,,,,,,,,,,,,
,/CALSIM/C_MOK028_FLOW_SELECTDV/FLOW-MIN-EFLOW//1MON/L2020A/,CALSIM,C_MOK028_FLOW_SELECTDV,FLOW-MIN-EFLOW,TAF,L2020A,,,PER-AVER,EFlow Mokelumne Node 28,,,,,,,,,,,,,,,
,/CALSIM/C_SAC049/CHANNEL//1MON/L2020A/,CALSIM,C_SAC049,CHANNEL,TAF,L2020A,,,,Flow Sacramento Node 49,,,,,,,,,,,,,,,
,/CALSIM/C_SAC049_MIF/FLOW-MIN-INSTREAM//1MON/L2020A/,CALSIM,C_SAC049_MIF,FLOW-MIN-INSTREAM,TAF,L2020A,,,PER-AVER,Min Flow Sacramento Node 49,,,,,,,,,,,,,,,
,/CALSIM/C_SAC049_FLOW_SELECTDV/FLOW-MIN-EFLOW//1MON/L2020A/,CALSIM,C_SAC049_FLOW_SELECTDV,FLOW-MIN-EFLOW,TAF,L2020A,,,PER-AVER,EFlow Sacramento Node 49,,,,,,,,,,,,,,,
,/CALSIM/C_SAC122/CHANNEL//1MON/L2020A/,CALSIM,C_SAC122,CHANNEL,TAF,L2020A,,,,Flow Sacramento Node 122,,,,,,,,,,,,,,,
,/CALSIM/C_SAC122_MIF/FLOW-MIN-INSTREAM//1MON/L2020A/,CALSIM,C_SAC122_MIF,FLOW-MIN-INSTREAM,TAF,L2020A,,,PER-AVER,Min Flow Sacramento Node 122,,,,,,,,,,,,,,,
,/CALSIM/C_SAC122_FLOW_SELECTDV/FLOW-MIN-EFLOW//1MON/L2020A/,CALSIM,C_SAC122_FLOW_SELECTDV,FLOW-MIN-EFLOW,TAF,L2020A,,,PER-AVER,EFlow Sacramento Node 122,,,,,,,,,,,,,,,
,/CALSIM/C_SAC148/CHANNEL//1MON/L2020A/,CALSIM,C_SAC148,CHANNEL,TAF,L2020A,,,,Flow Sacramento Node 148,,,,,,,,,,,,,,,
,/CALSIM/C_SAC148_MIF/FLOW-MIN-INSTREAM//1MON/L2020A/,CALSIM,C_SAC148_MIF,FLOW-MIN-INSTREAM,TAF,L2020A,,,PER-AVER,Min Flow Sacramento Node 148,,,,,,,,,,,,,,,
,/CALSIM/C_SAC148_FLOW_SELECTDV/FLOW-MIN-EFLOW//1MON/L2020A/,CALSIM,C_SAC148_FLOW_SELECTDV,FLOW-MIN-EFLOW,TAF,L2020A,,,PER-AVER,EFlow Sacramento Node 148,,,,,,,,,,,,,,,
,/CALSIM/C_SAC289/CHANNEL//1MON/L2020A/,CALSIM,C_SAC289,CHANNEL,TAF,L2020A,,,,Flow Sacramento Node 289,,,,,,,,,,,,,,,
,/CALSIM/C_SAC289_MIF/FLOW-MIN-INSTREAM//1MON/L2020A/,CALSIM,C_SAC289_MIF,FLOW-MIN-INSTREAM,TAF,L2020A,,,PER-AVER,Min Flow Sacramento Node 289,,,,,,,,,,,,,,,
,/CALSIM/C_SAC289_FLOW_SELECTDV/FLOW-MIN-EFLOW//1MON/L2020A/,CALSIM,C_SAC289_FLOW_SELECTDV,FLOW-MIN-EFLOW,TAF,L2020A,,,PER-AVER,EFlow Sacramento Node 289,,,,,,,,,,,,,,,
,/CALSIM/C_SJR127/CHANNEL//1MON/L2020A/,CALSIM,C_SJR127,CHANNEL,TAF,L2020A,,,,Flow  San Joaquin Node 127,,,,,,,,,,,,,,,
,/CALSIM/C_SJR127_MIF/FLOW-MIN-INSTREAM//1MON/L2020A/,CALSIM,C_SJR127_MIF,FLOW-MIN-INSTREAM,TAF,L2020A,,,PER-AVER,Min Flow  San Joaquin Node 127,,,,,,,,,,,,,,,
